CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,40.71,0.00,8.40,0.03,0.00,0.20,20.21,0.00,0.00,69.55,69.55
0,40.71,0.00,8.40,0.03,0.00,0.20,20.21,0.00,0.00,69.55,69.55
