CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,44.85,0.00,8.59,0.02,0.00,0.18,14.36,0.00,0.00,68,68
0,44.85,0.00,8.59,0.02,0.00,0.18,14.36,0.00,0.00,68,68
