CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,44.36,0.00,8.93,0.04,0.00,0.20,15.49,0.00,0.00,69.02,69.02
0,44.36,0.00,8.93,0.04,0.00,0.20,15.49,0.00,0.00,69.02,69.02
