CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,41.83,0.00,14.55,0.01,0.00,0.78,13.31,0.00,0.00,70.48,70.49
0,41.83,0.00,14.55,0.01,0.00,0.78,13.31,0.00,0.00,70.48,70.49
