CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,37.24,0.00,14.95,0.05,0.00,0.45,14.57,0.00,0.00,67.26,67.27
0,37.24,0.00,14.95,0.05,0.00,0.45,14.57,0.00,0.00,67.26,67.27
