CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,66.00,0.00,18.17,0.01,0.00,0.76,0.00,0.00,0.00,84.94,84.93
0,66.01,0.00,18.17,0.01,0.00,0.76,0.00,0.00,0.00,84.95,84.94
