all,35.29,0.00,16.80,0.01,0.00,0.60,11.94,0.00,0.00,64.64,64.64
0,37.27,0.00,17.45,0.02,0.00,0.24,8.64,0.00,0.00,63.62,63.63
1,33.34,0.00,16.18,0.00,0.00,0.94,15.15,0.00,0.00,65.61,65.61
