all,40.54,0.00,24.40,0.03,0.00,0.95,0.68,0.00,0.00,66.6,66.6
0,40.13,0.00,24.39,0.06,0.00,0.63,0.52,0.00,0.00,65.73,65.72
1,40.95,0.00,24.42,0.00,0.00,1.26,0.84,0.00,0.00,67.47,67.47
all,37.58,0.00,11.89,0.04,0.00,0.55,11.80,0.00,0.00,61.86,61.86
0,40.37,0.00,12.71,0.00,0.00,0.23,8.64,0.00,0.00,61.95,61.96
1,34.88,0.00,11.10,0.08,0.00,0.85,14.84,0.00,0.00,61.75,61.76
