all,37.65,0.00,12.03,0.02,0.00,0.63,11.78,0.00,0.00,62.11,62.11
0,40.83,0.00,12.77,0.04,0.00,0.25,8.59,0.00,0.00,62.48,62.47
1,34.59,0.00,11.31,0.00,0.00,1.00,14.86,0.00,0.00,61.76,61.76
