all,34.98,0.00,16.97,0.02,0.00,0.67,11.71,0.00,0.00,64.35,64.34
0,37.16,0.00,17.69,0.00,0.00,0.29,8.44,0.00,0.00,63.58,63.58
1,32.86,0.00,16.25,0.04,0.00,1.05,14.90,0.00,0.00,65.1,65.09
