all,47.13,0.00,7.69,0.04,0.00,0.49,14.13,0.00,0.00,69.48,69.48
0,51.10,0.00,8.09,0.08,0.00,0.07,10.53,0.00,0.00,69.87,69.88
1,43.28,0.00,7.29,0.00,0.00,0.89,17.61,0.00,0.00,69.07,69.07
