all,43.66,0.00,8.41,0.02,0.00,0.34,12.59,0.00,0.00,65.02,65.02
0,46.46,0.00,8.90,0.04,0.00,0.12,9.33,0.00,0.00,64.85,64.86
1,40.94,0.00,7.94,0.00,0.00,0.56,15.73,0.00,0.00,65.17,65.18
all,8.94,0.00,1.77,0.08,0.00,0.13,1.72,0.00,0.00,12.64,12.65
0,9.22,0.00,1.75,0.16,0.00,0.03,1.18,0.00,0.00,12.34,12.34
1,8.66,0.00,1.79,0.01,0.00,0.24,2.26,0.00,0.00,12.96,12.95
all,43.46,0.00,8.56,0.02,0.00,0.39,12.92,0.00,0.00,65.35,65.34
0,46.53,0.00,9.08,0.05,0.00,0.14,9.32,0.00,0.00,65.12,65.12
1,40.53,0.00,8.04,0.00,0.00,0.63,16.36,0.00,0.00,65.56,65.56
