CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,81.85,0.00,14.17,0.00,0.00,0.96,0.00,0.00,0.00,96.98,96.98
0,81.84,0.00,14.17,0.00,0.00,0.96,0.00,0.00,0.00,96.97,96.97
