CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,77.05,0.00,14.54,0.02,0.00,0.86,0.00,0.00,0.00,92.47,92.47
0,77.05,0.00,14.53,0.03,0.00,0.87,0.00,0.00,0.00,92.48,92.47
