CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.45,0.00,18.88,0.00,0.00,32.08,0.00,43.31,0.00,94.72,94.71
0,0.55,0.00,16.00,0.01,0.00,33.02,0.00,45.46,0.00,95.04,95.04
1,0.57,0.00,19.42,0.00,0.00,24.18,0.00,50.38,0.00,94.55,94.55
2,0.31,0.00,14.77,0.00,0.00,43.01,0.00,37.97,0.00,96.06,96.06
3,0.31,0.00,13.49,0.00,0.00,41.13,0.00,40.68,0.00,95.61,95.6
4,0.53,0.00,31.11,0.00,0.00,20.57,0.00,41.42,0.00,93.63,93.62
5,0.40,0.00,18.70,0.00,0.00,32.05,0.00,43.30,0.00,94.45,94.45
6,0.45,0.00,19.78,0.01,0.00,31.64,0.00,42.28,0.00,94.16,94.16
7,0.46,0.00,17.74,0.01,0.00,31.00,0.00,44.99,0.00,94.2,94.2
