CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,37.99,0.00,15.13,0.00,0.00,1.47,0.00,0.00,0.00,54.59,54.59
0,38.14,0.00,16.30,0.01,0.00,0.00,0.00,0.00,0.00,54.45,54.45
1,38.27,0.00,14.72,0.00,0.00,1.57,0.00,0.00,0.00,54.56,54.56
2,37.64,0.00,15.00,0.00,0.00,1.59,0.00,0.00,0.00,54.23,54.23
3,37.80,0.00,15.05,0.00,0.00,1.59,0.00,0.00,0.00,54.44,54.44
4,37.43,0.00,15.06,0.00,0.00,2.75,0.00,0.00,0.00,55.24,55.24
5,38.57,0.00,15.47,0.01,0.00,0.05,0.00,0.00,0.00,54.1,54.1
6,37.55,0.00,14.09,0.00,0.00,2.71,0.00,0.00,0.00,54.35,54.34
7,38.47,0.00,15.33,0.00,0.00,1.58,0.00,0.00,0.00,55.38,55.39
