CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,38.36,0.00,14.89,0.02,0.00,0.56,12.97,0.00,0.00,66.8,66.81
0,37.63,0.00,14.03,0.00,0.00,0.20,15.18,0.00,0.00,67.04,67.04
1,39.10,0.00,15.76,0.04,0.00,0.93,10.73,0.00,0.00,66.56,66.57
