CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,35.64,0.00,12.65,0.01,0.00,0.93,0.00,0.00,0.00,49.23,49.23
0,34.85,0.00,12.66,0.00,0.00,0.06,0.00,0.00,0.00,47.57,47.58
1,34.61,0.00,12.51,0.00,0.00,0.97,0.00,0.00,0.00,48.09,48.09
2,34.85,0.00,12.34,0.02,0.00,1.02,0.00,0.00,0.00,48.23,48.23
3,35.07,0.00,12.20,0.01,0.00,1.30,0.00,0.00,0.00,48.58,48.57
4,36.68,0.00,12.57,0.00,0.00,0.96,0.00,0.00,0.00,50.21,50.21
5,36.31,0.00,13.07,0.02,0.00,1.11,0.00,0.00,0.00,50.51,50.51
6,36.62,0.00,12.69,0.02,0.00,1.01,0.00,0.00,0.00,50.34,50.35
7,36.13,0.00,13.15,0.00,0.00,1.04,0.00,0.00,0.00,50.32,50.31
