CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,46.79,0.00,15.20,0.00,0.00,0.95,0.00,0.00,0.00,62.94,62.94
0,47.09,0.00,15.34,0.00,0.00,0.00,0.00,0.00,0.00,62.43,62.43
1,45.95,0.00,15.01,0.00,0.00,0.96,0.00,0.00,0.00,61.92,61.92
2,46.25,0.00,14.63,0.00,0.00,4.66,0.00,0.00,0.00,65.54,65.54
3,47.24,0.00,15.15,0.00,0.00,1.01,0.00,0.00,0.00,63.4,63.41
4,47.77,0.00,15.48,0.00,0.00,0.00,0.00,0.00,0.00,63.25,63.24
5,47.23,0.00,15.53,0.00,0.00,0.00,0.00,0.00,0.00,62.76,62.76
6,47.02,0.00,15.22,0.02,0.00,0.00,0.00,0.00,0.00,62.26,62.26
7,45.75,0.00,15.20,0.00,0.00,1.02,0.00,0.00,0.00,61.97,61.97
