CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,41.56,0.00,16.54,0.01,0.00,0.90,0.00,0.00,0.00,59.01,59.01
0,41.63,0.00,16.83,0.04,0.00,0.00,0.00,0.00,0.00,58.5,58.5
1,41.89,0.00,16.73,0.00,0.00,1.10,0.00,0.00,0.00,59.72,59.72
2,40.05,0.00,15.69,0.00,0.00,3.77,0.00,0.00,0.00,59.51,59.52
3,41.96,0.00,16.57,0.00,0.00,1.27,0.00,0.00,0.00,59.8,59.79
4,41.70,0.00,16.66,0.00,0.00,0.00,0.00,0.00,0.00,58.36,58.36
5,41.31,0.00,16.95,0.02,0.00,0.00,0.00,0.00,0.00,58.28,58.28
6,41.91,0.00,16.40,0.03,0.00,0.00,0.00,0.00,0.00,58.34,58.34
7,42.02,0.00,16.49,0.02,0.00,1.08,0.00,0.00,0.00,59.61,59.61
