CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,33.39,0.00,12.58,0.00,0.00,0.92,0.00,0.00,0.00,46.89,46.9
0,32.55,0.00,12.57,0.00,0.00,0.09,0.00,0.00,0.00,45.21,45.21
1,32.86,0.00,12.61,0.00,0.00,0.87,0.00,0.00,0.00,46.34,46.34
2,32.28,0.00,12.39,0.02,0.00,1.67,0.00,0.00,0.00,46.36,46.36
3,32.57,0.00,12.48,0.01,0.00,0.66,0.00,0.00,0.00,45.72,45.72
4,33.92,0.00,12.71,0.00,0.00,0.93,0.00,0.00,0.00,47.56,47.56
5,34.41,0.00,12.71,0.00,0.00,1.18,0.00,0.00,0.00,48.3,48.31
6,34.12,0.00,12.69,0.00,0.00,0.72,0.00,0.00,0.00,47.53,47.54
7,34.42,0.00,12.50,0.00,0.00,1.22,0.00,0.00,0.00,48.14,48.14
