CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,44.40,0.00,12.63,0.02,0.00,1.03,0.00,0.00,0.00,58.08,58.07
0,44.42,0.00,12.79,0.00,0.00,0.01,0.00,0.00,0.00,57.22,57.22
1,44.33,0.00,12.16,0.03,0.00,2.51,0.00,0.00,0.00,59.03,59.04
2,44.56,0.00,12.54,0.02,0.00,1.60,0.00,0.00,0.00,58.72,58.71
3,44.28,0.00,13.00,0.04,0.00,0.02,0.00,0.00,0.00,57.34,57.34
