CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,38.57,0.00,13.72,0.01,0.00,1.07,0.00,0.00,0.00,53.37,53.37
0,38.50,0.00,14.04,0.03,0.00,0.01,0.00,0.00,0.00,52.58,52.58
1,38.19,0.00,13.68,0.01,0.00,2.54,0.00,0.00,0.00,54.42,54.42
2,39.10,0.00,13.12,0.00,0.00,1.75,0.00,0.00,0.00,53.97,53.98
3,38.49,0.00,14.03,0.01,0.00,0.02,0.00,0.00,0.00,52.55,52.55
