CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,53.90,0.00,24.01,0.02,0.00,1.06,0.00,0.00,0.00,78.99,78.99
0,52.75,0.00,24.26,0.00,0.00,0.02,0.00,0.00,0.00,77.03,77.03
1,53.89,0.00,24.36,0.03,0.00,1.16,0.00,0.00,0.00,79.44,79.44
2,54.42,0.00,23.40,0.01,0.00,2.41,0.00,0.00,0.00,80.24,80.24
3,54.55,0.00,24.03,0.02,0.00,0.66,0.00,0.00,0.00,79.26,79.26
