CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,39.03,0.00,12.55,0.04,0.00,0.41,14.68,0.00,0.00,66.71,66.71
0,39.03,0.00,12.55,0.04,0.00,0.41,14.68,0.00,0.00,66.71,66.71
