CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,41.24,0.00,6.96,0.06,0.00,0.19,20.00,0.00,0.00,68.45,68.46
0,41.24,0.00,6.96,0.06,0.00,0.19,20.00,0.00,0.00,68.45,68.46
