CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,43.33,0.00,11.96,0.07,0.00,0.51,13.80,0.00,0.00,69.67,69.66
0,43.33,0.00,11.96,0.07,0.00,0.51,13.80,0.00,0.00,69.67,69.66
