CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,47.26,0.00,15.48,0.01,0.00,0.27,17.70,0.00,0.00,80.72,80.72
0,51.54,0.00,17.35,0.02,0.00,0.66,13.39,0.00,0.00,82.96,82.96
1,47.73,0.00,15.77,0.00,0.00,0.10,15.98,0.00,0.00,79.58,79.57
2,43.82,0.00,15.44,0.00,0.00,0.34,19.14,0.00,0.00,78.74,78.73
3,46.08,0.00,13.40,0.00,0.00,0.02,22.19,0.00,0.00,81.69,81.68
