CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,48.58,0.00,9.40,0.00,0.00,0.31,16.44,0.00,0.00,74.73,74.72
0,64.29,0.00,11.79,0.01,0.00,0.69,6.78,0.00,0.00,83.56,83.56
1,52.92,0.00,10.11,0.00,0.00,0.11,13.17,0.00,0.00,76.31,76.31
2,42.02,0.00,8.44,0.00,0.00,0.46,19.58,0.00,0.00,70.5,70.5
3,36.64,0.00,7.49,0.00,0.00,0.00,25.22,0.00,0.00,69.35,69.35
