CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,39.74,0.00,6.62,0.02,0.00,0.12,20.68,0.00,0.00,67.18,67.18
0,39.74,0.00,6.62,0.02,0.00,0.12,20.68,0.00,0.00,67.18,67.18
