CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,37.80,0.00,11.68,0.02,0.00,0.37,15.19,0.00,0.00,65.06,65.06
0,37.80,0.00,11.68,0.02,0.00,0.37,15.19,0.00,0.00,65.06,65.06
