CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,42.61,0.00,11.44,0.04,0.00,0.39,14.05,0.00,0.00,68.53,68.52
0,42.61,0.00,11.44,0.04,0.00,0.39,14.05,0.00,0.00,68.53,68.52
