CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,37.93,0.00,10.05,0.07,0.00,0.41,12.99,0.00,0.00,61.45,61.45
0,37.93,0.00,10.05,0.07,0.00,0.41,12.99,0.00,0.00,61.45,61.45
