CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,43.03,0.00,7.21,0.05,0.00,0.14,15.79,0.00,0.00,66.22,66.22
0,43.03,0.00,7.21,0.05,0.00,0.14,15.79,0.00,0.00,66.22,66.22
