CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.83,0.00,21.26,0.01,0.00,17.20,0.00,50.24,0.00,89.54,89.54
0,0.86,0.00,33.65,0.02,0.00,0.00,0.00,53.96,0.00,88.49,88.49
1,0.54,0.00,12.14,0.00,0.00,34.93,0.00,45.63,0.00,93.24,93.24
2,0.85,0.00,19.05,0.03,0.00,16.91,0.00,51.35,0.00,88.19,88.19
3,1.08,0.00,20.18,0.02,0.00,16.94,0.00,50.01,0.00,88.23,88.22
