CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.40,0.00,19.51,0.02,0.00,17.18,0.00,52.07,0.00,89.18,89.19
0,0.65,0.00,23.62,0.02,0.00,0.01,0.00,63.87,0.00,88.17,88.17
1,0.11,0.00,14.84,0.00,0.00,34.77,0.00,43.36,0.00,93.08,93.08
2,0.15,0.00,20.90,0.00,0.00,30.38,0.00,40.62,0.00,92.05,92.04
3,0.67,0.00,18.66,0.05,0.00,4.00,0.00,60.17,0.00,83.55,83.54
