CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.94,0.00,13.75,0.02,0.00,34.69,0.00,40.98,0.00,90.38,90.39
0,1.35,0.00,21.85,0.01,0.00,0.00,0.00,62.40,0.00,85.61,85.61
1,0.83,0.00,10.00,0.01,0.00,41.66,0.00,41.04,0.00,93.54,93.53
2,0.27,0.00,3.17,0.00,0.00,69.64,0.00,24.70,0.00,97.78,97.78
3,1.33,0.00,20.22,0.07,0.00,27.24,0.00,35.58,0.00,84.44,84.43
