CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.43,0.00,15.57,0.01,0.00,34.30,0.00,40.92,0.00,91.23,91.23
0,0.57,0.00,20.90,0.02,0.00,0.01,0.00,67.97,0.00,89.47,89.46
1,0.10,0.00,3.24,0.00,0.00,69.23,0.00,25.64,0.00,98.21,98.22
2,0.43,0.00,19.21,0.01,0.00,34.17,0.00,34.87,0.00,88.69,88.7
3,0.60,0.00,19.28,0.03,0.00,33.80,0.00,34.58,0.00,88.29,88.29
