all,0.24,0.00,74.98,0.00,0.00,3.34,0.00,0.00,0.00,78.56,78.56
0,0.28,0.00,75.10,0.00,0.00,3.35,0.00,0.00,0.00,78.73,78.72
1,0.26,0.00,74.57,0.00,0.00,3.35,0.00,0.00,0.00,78.18,78.19
2,0.24,0.00,76.74,0.00,0.00,2.99,0.00,0.00,0.00,79.97,79.97
3,0.25,0.00,73.66,0.00,0.00,3.44,0.00,0.00,0.00,77.35,77.35
4,0.24,0.00,75.73,0.00,0.00,3.23,0.00,0.00,0.00,79.2,79.2
5,0.23,0.00,72.95,0.00,0.00,3.94,0.00,0.00,0.00,77.12,77.13
6,0.23,0.00,75.54,0.00,0.00,3.24,0.00,0.00,0.00,79.01,79
7,0.22,0.00,75.53,0.00,0.00,3.19,0.00,0.00,0.00,78.94,78.94
