all,1.66,0.00,29.21,0.00,0.00,6.97,0.00,0.00,0.00,37.84,37.84
0,1.55,0.00,28.94,0.02,0.00,6.54,0.00,0.00,0.00,37.05,37.04
1,1.73,0.00,30.46,0.00,0.00,4.79,0.00,0.00,0.00,36.98,36.98
2,1.70,0.00,30.19,0.00,0.00,6.07,0.00,0.00,0.00,37.96,37.96
3,1.71,0.00,30.16,0.00,0.00,6.05,0.00,0.00,0.00,37.92,37.92
4,1.62,0.00,27.61,0.00,0.00,8.47,0.00,0.00,0.00,37.7,37.7
5,1.63,0.00,29.45,0.00,0.00,8.10,0.00,0.00,0.00,39.18,39.18
6,1.66,0.00,27.81,0.02,0.00,8.41,0.00,0.00,0.00,37.9,37.89
7,1.65,0.00,29.00,0.00,0.00,7.48,0.00,0.00,0.00,38.13,38.13
