CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,43.76,0.00,17.81,0.01,0.00,0.95,13.31,0.00,0.00,75.84,75.82
0,45.49,0.00,18.34,0.00,0.00,0.89,11.52,0.00,0.00,76.24,76.25
1,39.64,0.00,15.38,0.00,0.00,1.00,20.63,0.00,0.00,76.65,76.65
2,44.48,0.00,18.13,0.00,0.00,0.83,12.17,0.00,0.00,75.61,75.6
3,44.76,0.00,18.11,0.00,0.00,0.80,12.25,0.00,0.00,75.92,75.92
4,42.11,0.00,18.46,0.00,0.00,0.95,14.30,0.00,0.00,75.82,75.83
5,45.31,0.00,18.42,0.04,0.00,0.85,11.51,0.00,0.00,76.13,76.13
6,45.56,0.00,18.36,0.00,0.00,1.28,10.85,0.00,0.00,76.05,76.05
7,42.80,0.00,17.32,0.00,0.00,0.98,13.04,0.00,0.00,74.14,74.15
