CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,48.70,0.00,13.01,0.00,0.00,0.42,0.00,0.00,0.00,62.13,62.13
0,48.42,0.00,13.02,0.00,0.00,0.44,0.00,0.00,0.00,61.88,61.88
1,49.05,0.00,12.91,0.02,0.00,0.40,0.00,0.00,0.00,62.38,62.38
2,48.64,0.00,13.11,0.00,0.00,0.46,0.00,0.00,0.00,62.21,62.21
3,48.94,0.00,12.86,0.01,0.00,0.46,0.00,0.00,0.00,62.27,62.27
4,48.30,0.00,13.16,0.00,0.00,0.45,0.00,0.00,0.00,61.91,61.91
5,48.47,0.00,13.21,0.00,0.00,0.42,0.00,0.00,0.00,62.1,62.1
6,48.37,0.00,13.17,0.00,0.00,0.42,0.00,0.00,0.00,61.96,61.96
7,49.39,0.00,12.62,0.00,0.00,0.34,0.00,0.00,0.00,62.35,62.35
