CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,44.46,0.00,13.89,0.00,0.00,0.34,0.00,0.00,0.00,58.69,58.69
0,45.12,0.00,14.13,0.00,0.00,0.39,0.00,0.00,0.00,59.64,59.63
1,43.97,0.00,13.92,0.00,0.00,0.36,0.00,0.00,0.00,58.25,58.25
2,45.23,0.00,13.96,0.00,0.00,0.30,0.00,0.00,0.00,59.49,59.49
3,43.50,0.00,13.94,0.00,0.00,0.34,0.00,0.00,0.00,57.78,57.77
4,45.27,0.00,13.49,0.00,0.00,0.34,0.00,0.00,0.00,59.1,59.1
5,44.00,0.00,13.66,0.00,0.00,0.32,0.00,0.00,0.00,57.98,57.98
6,44.69,0.00,14.30,0.00,0.00,0.38,0.00,0.00,0.00,59.37,59.38
7,43.90,0.00,13.74,0.02,0.00,0.28,0.00,0.00,0.00,57.94,57.94
