CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,47.47,0.00,14.16,0.01,0.00,0.45,0.00,0.00,0.00,62.09,62.09
0,48.01,0.00,13.97,0.01,0.00,0.45,0.00,0.00,0.00,62.44,62.44
1,47.49,0.00,14.34,0.00,0.00,0.46,0.00,0.00,0.00,62.29,62.29
2,47.53,0.00,14.29,0.01,0.00,0.41,0.00,0.00,0.00,62.24,62.23
3,47.63,0.00,14.16,0.02,0.00,0.49,0.00,0.00,0.00,62.3,62.3
4,47.17,0.00,14.26,0.00,0.00,0.45,0.00,0.00,0.00,61.88,61.88
5,47.24,0.00,14.14,0.00,0.00,0.43,0.00,0.00,0.00,61.81,61.8
6,47.42,0.00,13.88,0.00,0.00,0.52,0.00,0.00,0.00,61.82,61.82
7,47.28,0.00,14.29,0.00,0.00,0.43,0.00,0.00,0.00,62,62
