CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,34.88,0.00,27.82,0.03,0.00,1.04,0.00,0.00,0.00,63.77,63.77
0,39.32,0.00,31.48,0.01,0.00,0.00,0.00,0.00,0.00,70.81,70.81
1,39.42,0.00,32.13,0.00,0.00,1.24,0.00,0.00,0.00,72.79,72.79
2,40.55,0.00,31.34,0.00,0.00,2.32,0.00,0.00,0.00,74.21,74.21
3,39.51,0.00,31.30,0.01,0.00,0.01,0.00,0.00,0.00,70.83,70.83
4,1.38,0.00,1.66,0.22,0.00,0.03,0.00,0.00,0.00,3.29,3.29
5,39.97,0.00,32.05,0.00,0.00,2.36,0.00,0.00,0.00,74.38,74.38
6,39.82,0.00,31.25,0.00,0.00,2.34,0.00,0.00,0.00,73.41,73.41
7,38.92,0.00,31.23,0.00,0.00,0.00,0.00,0.00,0.00,70.15,70.15
