CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,36.45,0.00,30.17,0.01,0.00,1.23,0.00,0.00,0.00,67.86,67.86
0,35.47,0.00,29.29,0.01,0.00,0.00,0.00,0.00,0.00,64.77,64.77
1,37.11,0.00,30.76,0.00,0.00,1.33,0.00,0.00,0.00,69.2,69.21
2,37.47,0.00,30.64,0.01,0.00,2.36,0.00,0.00,0.00,70.48,70.48
3,35.71,0.00,29.30,0.03,0.00,0.02,0.00,0.00,0.00,65.06,65.07
4,36.19,0.00,29.94,0.02,0.00,1.26,0.00,0.00,0.00,67.41,67.4
5,36.75,0.00,31.48,0.02,0.00,2.43,0.00,0.00,0.00,70.68,70.67
6,36.31,0.00,30.21,0.00,0.00,1.25,0.00,0.00,0.00,67.77,67.77
7,36.58,0.00,29.78,0.01,0.00,1.19,0.00,0.00,0.00,67.56,67.56
