CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,51.40,0.00,8.79,0.01,0.00,0.86,0.00,0.00,0.00,61.06,61.05
0,56.76,0.00,10.01,0.00,0.00,0.02,0.00,0.00,0.00,66.79,66.79
1,54.24,0.00,9.07,0.01,0.00,0.94,0.00,0.00,0.00,64.26,64.26
2,49.74,0.00,8.40,0.00,0.00,1.63,0.00,0.00,0.00,59.77,59.77
3,44.82,0.00,7.65,0.02,0.00,0.88,0.00,0.00,0.00,53.37,53.37
