CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,46.17,0.00,9.75,0.01,0.00,0.90,0.00,0.00,0.00,56.83,56.83
0,51.33,0.00,10.69,0.00,0.00,0.01,0.00,0.00,0.00,62.03,62.02
1,50.25,0.00,10.06,0.00,0.00,0.90,0.00,0.00,0.00,61.21,61.21
2,45.93,0.00,9.78,0.00,0.00,1.83,0.00,0.00,0.00,57.54,57.54
3,37.16,0.00,8.47,0.04,0.00,0.87,0.00,0.00,0.00,46.54,46.54
