CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,51.41,0.00,8.27,0.01,0.00,0.87,0.00,0.00,0.00,60.56,60.56
0,54.05,0.00,8.92,0.02,0.00,0.02,0.00,0.00,0.00,63.01,63.01
1,54.66,0.00,8.37,0.00,0.00,0.90,0.00,0.00,0.00,63.93,63.93
2,51.54,0.00,8.20,0.00,0.00,1.64,0.00,0.00,0.00,61.38,61.38
3,45.47,0.00,7.60,0.02,0.00,0.91,0.00,0.00,0.00,54,54
