CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,54.04,0.00,8.51,0.01,0.00,0.33,17.61,0.00,0.00,80.5,80.49
0,55.88,0.00,9.52,0.00,0.00,0.28,16.01,0.00,0.00,81.69,81.69
1,56.04,0.00,8.47,0.05,0.00,0.24,16.43,0.00,0.00,81.23,81.23
2,46.79,0.00,7.18,0.01,0.00,0.24,23.78,0.00,0.00,78,77.99
3,57.72,0.00,8.93,0.00,0.00,0.55,13.96,0.00,0.00,81.16,81.16
