CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,32.21,0.00,18.66,0.01,0.00,1.15,15.22,0.00,0.00,67.25,67.26
0,33.80,0.00,21.72,0.00,0.00,0.91,12.52,0.00,0.00,68.95,68.94
1,32.97,0.00,18.52,0.05,0.00,1.04,13.87,0.00,0.00,66.45,66.45
2,29.34,0.00,15.29,0.00,0.00,1.07,22.39,0.00,0.00,68.09,68.09
3,32.84,0.00,19.30,0.00,0.00,1.57,11.89,0.00,0.00,65.6,65.6
