CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,48.80,0.00,9.86,0.01,0.00,0.58,16.15,0.00,0.00,75.4,75.39
0,51.06,0.00,11.28,0.00,0.00,0.50,14.31,0.00,0.00,77.15,77.15
1,50.10,0.00,9.74,0.02,0.00,0.55,15.44,0.00,0.00,75.85,75.85
2,44.29,0.00,8.62,0.00,0.00,0.49,21.21,0.00,0.00,74.61,74.6
3,49.88,0.00,9.87,0.00,0.00,0.81,13.46,0.00,0.00,74.02,74.01
