CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,55.46,0.00,8.69,0.00,0.00,0.37,16.97,0.00,0.00,81.49,81.49
0,57.66,0.00,9.74,0.00,0.00,0.31,15.23,0.00,0.00,82.94,82.94
1,55.34,0.00,8.49,0.02,0.00,0.24,16.38,0.00,0.00,80.47,80.47
2,50.16,0.00,7.62,0.00,0.00,0.30,22.42,0.00,0.00,80.5,80.5
3,58.90,0.00,8.93,0.00,0.00,0.63,13.67,0.00,0.00,82.13,82.13
