CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.21,0.00,8.37,0.05,0.00,15.87,0.00,0.00,0.00,25.5,25.49
0,1.21,0.00,8.36,0.04,0.00,15.87,0.00,0.00,0.00,25.48,25.48
