CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,2.87,0.00,30.88,0.00,0.00,19.63,0.00,0.00,0.00,53.38,53.39
0,2.90,0.00,30.81,0.00,0.00,20.30,0.00,0.00,0.00,54.01,54.01
1,2.88,0.00,31.32,0.00,0.00,20.62,0.00,0.00,0.00,54.82,54.82
2,2.88,0.00,30.49,0.02,0.00,19.42,0.00,0.00,0.00,52.81,52.81
3,2.93,0.00,32.00,0.00,0.00,19.82,0.00,0.00,0.00,54.75,54.75
4,2.90,0.00,30.32,0.00,0.00,18.86,0.00,0.00,0.00,52.08,52.08
5,2.86,0.00,30.63,0.00,0.00,19.67,0.00,0.00,0.00,53.16,53.17
6,2.65,0.00,30.32,0.00,0.00,19.09,0.00,0.00,0.00,52.06,52.07
7,2.97,0.00,31.16,0.01,0.00,19.26,0.00,0.00,0.00,53.4,53.39
