CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.41,0.00,15.63,0.05,0.00,29.28,0.00,38.39,0.00,83.76,83.76
0,0.70,0.00,18.48,0.02,0.00,0.01,0.00,55.29,0.00,74.5,74.51
1,0.45,0.00,14.99,0.06,0.00,29.72,0.00,41.89,0.00,87.11,87.11
2,0.12,0.00,5.31,0.11,0.00,65.63,0.00,26.21,0.00,97.38,97.38
3,0.33,0.00,17.61,0.01,0.00,28.42,0.00,35.78,0.00,82.15,82.15
4,0.44,0.00,18.24,0.03,0.00,24.22,0.00,36.52,0.00,79.45,79.46
5,0.38,0.00,16.85,0.02,0.00,28.70,0.00,36.91,0.00,82.86,82.87
6,0.38,0.00,17.19,0.03,0.00,28.46,0.00,36.69,0.00,82.75,82.74
7,0.49,0.00,16.89,0.11,0.00,28.55,0.00,37.45,0.00,83.49,83.49
