CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.10,0.00,15.65,0.02,0.00,29.64,0.00,38.43,0.00,83.84,83.84
0,0.10,0.00,18.81,0.05,0.00,0.01,0.00,55.80,0.00,74.77,74.77
1,0.08,0.00,15.31,0.02,0.00,29.71,0.00,41.31,0.00,86.43,86.43
2,0.04,0.00,5.24,0.00,0.00,62.84,0.00,29.08,0.00,97.2,97.21
3,0.05,0.00,17.15,0.04,0.00,29.00,0.00,36.35,0.00,82.59,82.58
4,0.16,0.00,17.79,0.02,0.00,28.70,0.00,34.28,0.00,80.95,80.95
5,0.08,0.00,17.24,0.04,0.00,28.89,0.00,36.42,0.00,82.67,82.66
6,0.12,0.00,17.05,0.02,0.00,28.98,0.00,36.40,0.00,82.57,82.57
7,0.15,0.00,17.11,0.03,0.00,28.81,0.00,37.11,0.00,83.21,83.2
