CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.12,0.00,15.38,0.02,0.00,29.30,0.00,37.67,0.00,82.49,82.48
0,0.11,0.00,18.62,0.02,0.00,0.00,0.00,59.53,0.00,78.28,78.28
1,0.10,0.00,16.45,0.01,0.00,28.97,0.00,43.96,0.00,89.49,89.49
2,0.07,0.00,2.35,0.00,0.00,87.21,0.00,9.49,0.00,99.12,99.13
3,0.28,0.00,20.89,0.01,0.00,0.12,0.00,50.15,0.00,71.45,71.45
4,0.04,0.00,2.73,0.00,0.00,86.50,0.00,9.65,0.00,98.92,98.92
5,0.15,0.00,21.81,0.02,0.00,0.01,0.00,46.00,0.00,67.99,67.99
6,0.10,0.00,21.89,0.07,0.00,0.00,0.00,45.74,0.00,67.8,67.81
7,0.08,0.00,19.12,0.00,0.00,28.57,0.00,38.43,0.00,86.2,86.2
