CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,44.42,0.00,25.41,0.00,0.00,0.06,29.57,0.00,0.00,99.46,99.47
0,44.42,0.00,25.41,0.00,0.00,0.06,29.57,0.00,0.00,99.46,99.47
