CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,43.80,0.00,25.14,0.00,0.00,0.08,30.82,0.00,0.00,99.84,99.85
0,43.80,0.00,25.14,0.00,0.00,0.08,30.82,0.00,0.00,99.84,99.85
