CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,30.36,0.00,22.40,0.07,0.00,0.26,21.61,0.00,0.00,74.7,74.7
0,30.36,0.00,22.40,0.07,0.00,0.26,21.61,0.00,0.00,74.7,74.7
