CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,32.66,0.00,18.78,0.00,0.00,1.25,14.69,0.00,0.00,67.38,67.39
0,30.27,0.00,15.52,0.00,0.00,1.29,22.58,0.00,0.00,69.66,69.65
1,33.88,0.00,18.15,0.00,0.00,0.93,13.50,0.00,0.00,66.46,66.46
2,33.43,0.00,22.12,0.02,0.00,0.95,10.79,0.00,0.00,67.31,67.31
3,33.13,0.00,19.54,0.00,0.00,1.85,11.59,0.00,0.00,66.11,66.1
