CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,47.57,0.00,10.11,0.01,0.00,0.63,15.48,0.00,0.00,73.8,73.8
0,44.44,0.00,9.03,0.02,0.00,0.66,21.56,0.00,0.00,75.71,75.72
1,47.62,0.00,10.10,0.00,0.00,0.49,15.25,0.00,0.00,73.46,73.46
2,49.63,0.00,11.22,0.00,0.00,0.51,12.10,0.00,0.00,73.46,73.46
3,48.77,0.00,10.16,0.00,0.00,0.85,12.71,0.00,0.00,72.49,72.49
