CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.81,0.00,6.80,0.02,0.00,11.42,0.00,0.00,0.00,19.05,19.05
0,0.84,0.00,6.75,0.02,0.00,10.86,0.00,0.00,0.00,18.47,18.47
1,0.76,0.00,6.74,0.02,0.00,10.94,0.00,0.00,0.00,18.46,18.46
2,0.82,0.00,7.18,0.02,0.00,11.12,0.00,0.00,0.00,19.14,19.15
3,0.80,0.00,6.53,0.00,0.00,12.77,0.00,0.00,0.00,20.1,20.1
